MAF/TIGER Object Identifier,Zip Code Tabulation Area Code,Geographic Identifier,Base Name,Legal/Statistical Area Description Code,Name,ZIP Code Tabulation Area FIPS Class Code,MAF/TIGER Feature Class Code,Functional Status,Land Area (Square Meters),Water Area (Square Meters),Centroid Latitude,Centroid Longitude,Internal Point Latitude,Internal Point Longitude,Decennial Housing Count,Decennial Population Count,Object ID,Shape Area,Shape Length
2.21704E+14,98582,98582,98582,Z5,ZCTA5 98582,B5,G6350,S,15125123,469136,46.5168475,-122.626901,46.5236814,-122.6257416,276,640,12516,32919983.27,48184.09308
2.21704E+14,98937,98937,98937,Z5,ZCTA5 98937,B5,G6350,S,2240111134,19680969,46.7749882,-121.1780172,46.7927722,-121.226151,2240,4423,12517,4816068059,539316.4252
2.21704E+14,98826,98826,98826,Z5,ZCTA5 98826,B5,G6350,S,2630458114,20600270,47.787259,-120.8543223,47.7831453,-120.8431675,5601,7280,12518,5869043765,428580.1593
2.21704E+14,98405,98405,98405,Z5,ZCTA5 98405,B5,G6350,S,10615578,41555,47.2459778,-122.4722338,47.2456466,-122.4723988,11448,24617,12519,23113519.39,23930.38871
2.21704E+14,99326,99326,99326,Z5,ZCTA5 99326,B5,G6350,S,628094898,3944915,46.6670443,-118.8376819,46.6688388,-118.8417592,1278,6277,12520,1341629331,228344.7783
2.21704E+14,98178,98178,98178,Z5,ZCTA5 98178,B5,G6350,S,12694189,2688425,47.4992047,-122.247434,47.4987638,-122.2450653,9818,26122,12521,33682211.51,37408.79059
2.21704E+14,98168,98168,98168,Z5,ZCTA5 98168,B5,G6350,S,22676188,373690,47.4889912,-122.3019088,47.489569,-122.2999597,13090,36389,12522,50451239.73,43210.87671
2.21704E+14,98188,98188,98188,Z5,ZCTA5 98188,B5,G6350,S,20892359,806082,47.4475572,-122.2740007,47.4465633,-122.2721058,11704,27851,12523,47418861.29,46145.55561
2.21704E+14,98146,98146,98146,Z5,ZCTA5 98146,B5,G6350,S,11976135,1731927,47.4995651,-122.3606094,47.5001471,-122.3612348,10983,28845,12524,30016032.1,26953.86714
2.21704E+14,98072,98072,98072,Z5,ZCTA5 98072,B5,G6350,S,46589697,274757,47.7614667,-122.1315156,47.7607773,-122.1305015,10094,24939,12525,103644678.2,74451.59853
2.21704E+14,98903,98903,98903,Z5,ZCTA5 98903,B5,G6350,S,498487897,40212,46.5482237,-120.9022518,46.5300384,-120.9409591,6529,17491,12526,1053613127,273470.0369
2.21704E+14,99344,99344,99344,Z5,ZCTA5 99344,B5,G6350,S,1256393761,11549981,46.8222513,-119.1721259,46.8223621,-119.171787,5768,18948,12527,2706909231,335689.4854
2.21704E+14,98648,98648,98648,Z5,ZCTA5 98648,B5,G6350,S,373181372,23357799,45.7055719,-121.9490972,45.7059446,-121.9455834,1541,3075,12528,812978123.5,245095.4965
2.21704E+14,98577,98577,98577,Z5,ZCTA5 98577,B5,G6350,S,941496021,23640366,46.6434749,-123.6060246,46.6418486,-123.6103887,3023,6708,12529,2046926575,236933.3829
2.21704E+14,98621,98621,98621,Z5,ZCTA5 98621,B5,G6350,S,126938364,170887,46.4005633,-123.5442893,46.4003349,-123.5436752,140,253,12530,267195789.4,117109.2646
2.21704E+14,98279,98279,98279,Z5,ZCTA5 98279,B5,G6350,S,35306997,13492710,48.6422436,-122.7996981,48.6364427,-122.8181964,696,651,12531,111677616.4,64180.02485
2.21704E+14,98547,98547,98547,Z5,ZCTA5 98547,B5,G6350,S,159034944,27356390,46.7801379,-124.0205825,46.7839925,-124.0377885,1276,1433,12532,397304159.4,103075.2426
2.21704E+14,98674,98674,98674,Z5,ZCTA5 98674,B5,G6350,S,224038151,18308721,45.9466798,-122.6558577,45.9512668,-122.6655415,5217,14415,12533,501149455.5,168828.6533
2.21704E+14,98315,98315,98315,Z5,ZCTA5 98315,B5,G6350,S,28714542,2962517,47.725066,-122.7160481,47.7245503,-122.7160114,1154,5482,12534,69959130.59,41440.33904
2.21704E+14,99034,99034,99034,Z5,ZCTA5 99034,B5,G6350,S,57479843,0,47.8861781,-117.7624028,47.8861781,-117.7624028,140,327,12535,127730478.7,62796.8839
2.21704E+14,98951,98951,98951,Z5,ZCTA5 98951,B5,G6350,S,386017692,491449,46.4604914,-120.5155327,46.4560276,-120.5136037,3943,13821,12536,814253579.3,201535.6308
2.21704E+14,98860,98860,98860,Z5,ZCTA5 98860,B5,G6350,S,256660984,59513,47.4689777,-119.123916,47.464012,-119.115018,148,259,12537,561480906.6,120496.37
2.21704E+14,98310,98310,98310,Z5,ZCTA5 98310,B5,G6350,S,14253236,5105735,47.5894253,-122.6175173,47.5896892,-122.6174625,9704,21580,12538,42534272.13,30037.34134
2.21704E+14,98359,98359,98359,Z5,ZCTA5 98359,B5,G6350,S,35960935,2602018,47.4305919,-122.574058,47.431079,-122.5749164,2084,5358,12539,84219820.66,44444.56837
2.21704E+14,98332,98332,98332,Z5,ZCTA5 98332,B5,G6350,S,53521863,8892844,47.3638812,-122.6048027,47.372234,-122.5957933,8301,20704,12540,135968448.5,54033.30151
2.21704E+14,98297,98297,98297,Z5,ZCTA5 98297,B5,G6350,S,11703380,9005686,48.6995395,-123.0304257,48.702059,-123.026515,195,142,12541,47499878.99,29575.91063
2.21704E+14,98853,98853,98853,Z5,ZCTA5 98853,B5,G6350,S,53457182,5466154,47.4465364,-119.2806492,47.466322,-119.282052,47,79,12542,128763880.9,80183.42465
2.21704E+14,99329,99329,99329,Z5,ZCTA5 99329,B5,G6350,S,1180009,0,46.1397046,-118.1469502,46.1397046,-118.1469502,91,206,12543,2457144.625,13773.43927
2.21704E+14,98240,98240,98240,Z5,ZCTA5 98240,B5,G6350,S,57647357,58667,48.947103,-122.6206078,48.9482253,-122.6206841,1205,3118,12544,133665005.4,85882.97023
2.21704E+14,99152,99152,99152,Z5,ZCTA5 99152,B5,G6350,S,11442628,221683,48.8506643,-117.3974916,48.8369303,-117.3998922,98,177,12545,26914723.36,27148.56177
2.21704E+14,98394,98394,98394,Z5,ZCTA5 98394,B5,G6350,S,14098674,9992896,47.3202641,-122.7864838,47.3204689,-122.7896798,611,1194,12546,52396833.38,37657.75155
2.21704E+14,98333,98333,98333,Z5,ZCTA5 98333,B5,G6350,S,13451582,24995658,47.2447603,-122.6255654,47.2576862,-122.6465524,1662,3921,12547,83383834.74,38540.99108
2.21704E+14,98544,98544,98544,Z5,ZCTA5 98544,B5,G6350,S,260229,0,46.7389714,-123.0269882,46.7389714,-123.0269882,25,68,12548,553851.1797,4103.329877
2217026263559036,98539,98539,98539,Z5,ZCTA5 98539,B5,G6350,S,1259004,0,46.6377689,-123.2732271,46.6377689,-123.2732271,75,164,12549,2669616.711,9908.953892
2.21704E+14,98533,98533,98533,Z5,ZCTA5 98533,B5,G6350,S,303841519,666411,46.673003,-122.4312145,46.6611597,-122.3955867,257,558,12550,646520622.3,164468.6175
2.21704E+14,98643,98643,98643,Z5,ZCTA5 98643,B5,G6350,S,88580232,27773481,46.2966312,-123.6346313,46.2919969,-123.6536376,219,403,12551,243664885.1,79340.329
2.21704E+14,99324,99324,99324,Z5,ZCTA5 99324,B5,G6350,S,7176821,0,46.0437273,-118.3854513,46.0437273,-118.3854513,4326,10226,12552,14892767.53,23568.50785
2.21704E+14,98558,98558,98558,Z5,ZCTA5 98558,B5,G6350,S,167589,12114,46.9357653,-122.5600666,46.9361523,-122.5604918,48,134,12553,385258.7656,2602.608506
2.21704E+14,99140,99140,99140,Z5,ZCTA5 99140,B5,G6350,S,1147644300,39498770,48.1346388,-118.6870392,48.1114291,-118.6461731,205,479,12554,2663493656,315351.6328
2.21704E+14,98587,98587,98587,Z5,ZCTA5 98587,B5,G6350,S,149870117,3282764,47.320284,-124.1564948,47.3228564,-124.1529604,351,1186,12555,333091869,124431.2441
2.21704E+14,98631,98631,98631,Z5,ZCTA5 98631,B5,G6350,S,58839909,19240411,46.3889003,-124.021157,46.3880052,-124.0218551,2943,3704,12556,164062889.1,84614.785
2217026263559035,99014,99014,99014,Z5,ZCTA5 99014,B5,G6350,S,266517,0,47.561161,-117.5966439,47.561161,-117.5966439,38,72,12557,584943.5547,4029.447534
2.21704E+14,98811,98811,98811,Z5,ZCTA5 98811,B5,G6350,S,1310366,0,47.7342389,-120.3738326,47.7342389,-120.3738326,31,76,12558,2894987.789,9287.227354
2.21704E+14,98562,98562,98562,Z5,ZCTA5 98562,B5,G6350,S,2530764,70894,47.2387206,-124.2039121,47.2379911,-124.1998256,199,174,12559,5640966.469,17060.6864
2.21704E+14,98408,98408,98408,Z5,ZCTA5 98408,B5,G6350,S,8835366,80972,47.198131,-122.4463449,47.1973989,-122.4465185,7930,20566,12560,19303383.52,21507.91769
2.21704E+14,98201,98201,98201,Z5,ZCTA5 98201,B5,G6350,S,48565586,12639704,47.993685,-122.1876461,47.9944644,-122.1861622,15106,30421,12561,136571938.6,78896.26351
2.21704E+14,99320,99320,99320,Z5,ZCTA5 99320,B5,G6350,S,542101553,3018149,46.3270107,-119.5246781,46.3251166,-119.5088809,3942,10215,12562,1142843822,236841.3077
2.21704E+14,99346,99346,99346,Z5,ZCTA5 99346,B5,G6350,S,370081548,10086173,46.026869,-119.3060448,46.0306817,-119.3032258,176,345,12563,788420106.6,147143.4622
2.21704E+14,98613,98613,98613,Z5,ZCTA5 98613,B5,G6350,S,236653460,0,45.7542007,-120.9723383,45.7542007,-120.9723383,229,543,12564,486023373.7,129942.5057
2.21704E+14,98466,98466,98466,Z5,ZCTA5 98466,B5,G6350,S,16107695,2237864,47.2286115,-122.5387023,47.2289707,-122.5380539,12708,29769,12565,39762443.99,39986.09598
2.21704E+14,98092,98092,98092,Z5,ZCTA5 98092,B5,G6350,S,111077356,2118168,47.288527,-122.1312275,47.2902238,-122.1256482,17375,50258,12566,245894740.2,130990.3479
2.21704E+14,98294,98294,98294,Z5,ZCTA5 98294,B5,G6350,S,140258928,748484,47.8443391,-121.7581409,47.8383771,-121.766185,2895,7494,12567,312840774.9,158820.8087
2.21704E+14,98045,98045,98045,Z5,ZCTA5 98045,B5,G6350,S,446207071,9806453,47.4826518,-121.6567229,47.4766233,-121.6828853,6142,15749,12568,997885461.3,280321.3764
2.21704E+14,98323,98323,98323,Z5,ZCTA5 98323,B5,G6350,S,255929281,1365529,46.9805449,-122.0059491,46.9798605,-121.9853351,300,877,12569,552526393.4,122510.0612
2.21704E+14,98275,98275,98275,Z5,ZCTA5 98275,B5,G6350,S,18907917,3078509,47.9122969,-122.302891,47.9129914,-122.3022054,8726,21642,12570,48906585.57,44639.83724
2.21704E+14,98607,98607,98607,Z5,ZCTA5 98607,B5,G6350,S,123341543,6794192,45.6439024,-122.3824881,45.6424128,-122.3796113,12545,35054,12571,266218747.6,115733.5967
2.21704E+14,40810,40810,40810,Z5,ZCTA5 40810,B5,G6350,S,176783493,208976,36.9317592,-83.3046659,36.9364021,-83.2806444,620,1271,12572,277518344.1,150893.8986
2.21704E+14,42350,42350,42350,Z5,ZCTA5 42350,B5,G6350,S,107747163,1449255,37.4485056,-87.1830947,37.4550117,-87.1869129,607,1334,12573,173556803.5,70253.75301
2.21704E+14,40108,40108,40108,Z5,ZCTA5 40108,B5,G6350,S,178769755,3411627,37.9696456,-86.1678923,37.9698179,-86.1728709,5123,12601,12574,293625527.2,139574.681
2.21704E+14,40740,40740,40740,Z5,ZCTA5 40740,B5,G6350,S,39165386,388378,37.0210803,-84.0389814,37.0205818,-84.0373128,1268,3094,12575,62163874.57,67875.52695
2.21704E+14,41254,41254,41254,Z5,ZCTA5 41254,B5,G6350,S,31954772,448419,37.8845196,-82.7271635,37.8873018,-82.7152978,259,562,12576,52105110.16,51531.10384
2217026072926182,41651,41651,41651,Z5,ZCTA5 41651,B5,G6350,S,2069065,0,37.4671182,-82.7552886,37.4671182,-82.7552886,170,336,12577,3290200.906,15402.82747
2217026072926184,40803,40803,40803,Z5,ZCTA5 40803,B5,G6350,S,3931796,53458,37.0457216,-83.4218495,37.0458213,-83.422606,46,89,12578,6267350.738,13472.04784
2217026072926192,41778,41778,41778,Z5,ZCTA5 41778,B5,G6350,S,6188937,0,37.2661384,-83.3223267,37.2661384,-83.3223267,82,171,12579,9789405.746,17337.35924
2.21704E+14,41052,41052,41052,Z5,ZCTA5 41052,B5,G6350,S,27154014,214155,38.6591628,-84.777772,38.6564414,-84.7753327,133,322,12580,44949721.9,48687.77873
2.21704E+14,41745,41745,41745,Z5,ZCTA5 41745,B5,G6350,S,16126947,51596,37.3445407,-83.4284498,37.3402097,-83.433003,140,302,12581,25643516.54,47425.44136
2.21704E+14,40358,40358,40358,Z5,ZCTA5 40358,B5,G6350,S,44423256,73383,38.0576633,-83.6830773,38.057558,-83.6840886,344,819,12582,71887169.09,54173.09766
2.21704E+14,41727,41727,41727,Z5,ZCTA5 41727,B5,G6350,S,35050754,237936,37.3562357,-83.3235257,37.3773047,-83.2788029,437,983,12583,55951024.95,73344.61898
2.21704E+14,40161,40161,40161,Z5,ZCTA5 40161,B5,G6350,S,19437645,69925,38.0041918,-86.3988444,38.0081679,-86.4011971,69,175,12584,31470131.66,33565.36983
2.21704E+14,40816,40816,40816,Z5,ZCTA5 40816,B5,G6350,S,9145218,105943,37.0088101,-83.3667224,37.0132701,-83.367212,6,7,12585,14534746.39,24745.9739
2.21704E+14,41366,41366,41366,Z5,ZCTA5 41366,B5,G6350,S,26269925,0,37.6247157,-83.2196202,37.6247157,-83.2196202,30,73,12586,41949520.39,36299.02946
2.21704E+14,41560,41560,41560,Z5,ZCTA5 41560,B5,G6350,S,15822334,0,37.3941971,-82.5787271,37.3941971,-82.5787271,184,375,12587,25111821.82,27302.57267
2.21704E+14,41540,41540,41540,Z5,ZCTA5 41540,B5,G6350,S,37408022,1920189,37.3901564,-82.3231534,37.3943885,-82.3421841,189,360,12588,62411714.23,55891.12141
2.21704E+14,40946,40946,40946,Z5,ZCTA5 40946,B5,G6350,S,4175113,0,36.9575979,-83.8246136,36.9575979,-83.8246136,28,64,12589,6550856.008,12798.96644
2.21704E+14,40941,40941,40941,Z5,ZCTA5 40941,B5,G6350,S,364557,5153,37.1298653,-83.7458923,37.1300547,-83.745555,63,159,12590,582701.2734,5793.235753
2.21704E+14,42516,42516,42516,Z5,ZCTA5 42516,B5,G6350,S,32545560,47055,37.2224723,-84.7788542,37.2216593,-84.7848916,203,412,12591,51494497.9,63723.71261
2.21704E+14,42638,42638,42638,Z5,ZCTA5 42638,B5,G6350,S,2942315,50280,36.6748473,-84.4688795,36.6744255,-84.469919,60,128,12592,4661210.613,9407.428577
2.21704E+14,40843,40843,40843,Z5,ZCTA5 40843,B5,G6350,S,40369165,85235,36.8882714,-82.9365116,36.8947708,-82.9315925,76,181,12593,63359686.46,45103.32029
2.21704E+14,40109,40109,40109,Z5,ZCTA5 40109,B5,G6350,S,34654004,128729,38.0585812,-85.7546823,38.064495,-85.7503727,1058,2465,12594,56195103.93,57581.50124
2.21704E+14,42104,42104,42104,Z5,ZCTA5 42104,B5,G6350,S,150193969,851900,36.8771772,-86.452285,36.8768635,-86.4511897,16046,37309,12595,236501319.2,109563.9566
2.21704E+14,40391,40391,40391,Z5,ZCTA5 40391,B5,G6350,S,614724770,6295846,37.9696464,-84.1450448,37.9703141,-84.1451152,15881,36461,12596,1000914253,199844.5862
2.21704E+14,41017,41017,41017,Z5,ZCTA5 41017,B5,G6350,S,54973934,2496098,39.0289113,-84.56175,39.0291951,-84.5621342,16805,40333,12597,95367411.26,86367.84377
2.21704E+14,41051,41051,41051,Z5,ZCTA5 41051,B5,G6350,S,78079077,941611,38.9323216,-84.5445248,38.9337014,-84.5394848,11139,31582,12598,130774789.1,86343.4496
2.21704E+14,41011,41011,41011,Z5,ZCTA5 41011,B5,G6350,S,18204893,137196,39.0679892,-84.5306468,39.0671305,-84.5326742,14256,26470,12599,30470765.21,42910.45862
2.21704E+14,40383,40383,40383,Z5,ZCTA5 40383,B5,G6350,S,387931928,5791329,38.0101143,-84.7391516,38.0066224,-84.7393323,10392,24592,12600,635269084.6,204967.6703
2.21704E+14,41141,41141,41141,Z5,ZCTA5 41141,B5,G6350,S,174365674,727467,38.5437936,-83.1335458,38.5667476,-83.1388202,982,2216,12601,286659114.1,99885.0615
2.21704E+14,42103,42103,42103,Z5,ZCTA5 42103,B5,G6350,S,182392169,2592586,36.9480269,-86.3339298,36.9651394,-86.3245989,10152,22106,12602,290174731.8,142899.5869
2.21704E+14,41819,41819,41819,Z5,ZCTA5 41819,B5,G6350,S,48150727,3931,36.991922,-83.0779006,36.9871138,-83.107019,197,320,12603,75623739.55,66930.62263
2.21704E+14,41503,41503,41503,Z5,ZCTA5 41503,B5,G6350,S,6076208,0,37.6606901,-82.2843181,37.6606901,-82.2843181,292,552,12604,9712203.16,16265.0141
2.21704E+14,40953,40953,40953,Z5,ZCTA5 40953,B5,G6350,S,25670091,22416,36.9377115,-83.8016585,36.9379677,-83.8013411,280,685,12605,40291759.34,32764.12169
2.21704E+14,41519,41519,41519,Z5,ZCTA5 41519,B5,G6350,S,29272484,0,37.583551,-82.3234211,37.583551,-82.3234211,458,986,12606,46692677.35,40162.60181
2.21704E+14,42151,42151,42151,Z5,ZCTA5 42151,B5,G6350,S,73477323,89255,36.6484935,-85.5605129,36.6599277,-85.5448389,144,575,12607,114508227.3,47653.68932
2.21704E+14,41226,41226,41226,Z5,ZCTA5 41226,B5,G6350,S,16031862,27916,37.9785828,-82.9561867,37.9801701,-82.9549828,92,245,12608,25890110.77,28726.62485
2.21704E+14,40870,40870,40870,Z5,ZCTA5 40870,B5,G6350,S,33440313,248590,36.9321195,-83.148575,36.9420229,-83.1529684,240,486,12609,52823910.8,43607.42147
2.21704E+14,41268,41268,41268,Z5,ZCTA5 41268,B5,G6350,S,833129,47276,37.7879009,-82.7842921,37.7885016,-82.7852364,271,599,12610,1412037.809,10016.5481
2217026072926191,42759,42759,42759,Z5,ZCTA5 42759,B5,G6350,S,379213,13074,36.8289758,-85.5132433,36.8281619,-85.5144398,20,41,12611,613457.1211,3683.50973
2217026072926194,41386,41386,41386,Z5,ZCTA5 41386,B5,G6350,S,8752044,99140,37.479962,-83.7926249,37.4822401,-83.7958462,20,32,12612,14079802.23,24522.39414
2217026072926198,40357,40357,40357,Z5,ZCTA5 40357,B5,G6350,S,99120,0,38.1451866,-84.1084137,38.1451866,-84.1084137,66,116,12613,160514.5547,2074.147829
2.21704E+14,40104,40104,40104,Z5,ZCTA5 40104,B5,G6350,S,155528152,782642,38.0900905,-86.3405362,38.085529,-86.3328505,501,1183,12614,252752584.3,117389.7122
2.21704E+14,42741,42741,42741,Z5,ZCTA5 42741,B5,G6350,S,33045993,20372,36.9888041,-85.2518334,36.9752289,-85.2554011,163,315,12615,51924352.47,38244.98978
2.21704E+14,42410,42410,42410,Z5,ZCTA5 42410,B5,G6350,S,7728798,306261,37.2766292,-87.51088,37.2763701,-87.5106754,758,1310,12616,12713054.26,23210.22831
2.21704E+14,41739,41739,41739,Z5,ZCTA5 41739,B5,G6350,S,7270704,15988,37.3259937,-83.1280145,37.3206111,-83.1280752,101,167,12617,11543990.58,16328.19039
2.21704E+14,40847,40847,40847,Z5,ZCTA5 40847,B5,G6350,S,295519,0,36.852435,-83.1570593,36.852435,-83.1570593,73,143,12618,462412.2266,8320.653146
2.21704E+14,40231,40231,40231,Z5,ZCTA5 40231,B5,G6350,S,174386,0,38.1955,-85.6952267,38.1955,-85.6952267,0,0,12619,282788.5391,2152.533253
2.21704E+14,41642,41642,41642,Z5,ZCTA5 41642,B5,G6350,S,22349132,309337,37.5956723,-82.6445718,37.5922391,-82.648393,321,646,12620,36154505.71,38388.75081
2.21704E+14,41132,41132,41132,Z5,ZCTA5 41132,B5,G6350,S,32296515,10427,38.2566432,-82.8313672,38.2568425,-82.823182,186,414,12621,52477151.72,41198.0609
2.21704E+14,41822,41822,41822,Z5,ZCTA5 41822,B5,G6350,S,49467485,51134,37.3198923,-82.9785102,37.3190595,-82.982748,773,1679,12622,78437645.96,61872.46412
2.21704E+14,40170,40170,40170,Z5,ZCTA5 40170,B5,G6350,S,59247620,869002,37.9647638,-86.4960444,37.9665503,-86.4873978,194,399,12623,96878565.22,79755.62379
2.21704E+14,41844,41844,41844,Z5,ZCTA5 41844,B5,G6350,S,38896989,14552,37.3291596,-82.8643283,37.3143524,-82.8723269,404,1183,12624,61650941.38,43727.84844
2.21704E+14,47837,47837,47837,Z5,ZCTA5 47837,B5,G6350,S,81936798,409068,39.6292607,-87.1128133,39.6272229,-87.1149053,530,1186,12625,138994539.2,84064.14915
2.21704E+14,47108,47108,47108,Z5,ZCTA5 47108,B5,G6350,S,240934599,971209,38.6454238,-86.257283,38.6461881,-86.2569528,972,2218,12626,397159143.5,164497.3721
2.21704E+14,46565,46565,46565,Z5,ZCTA5 46565,B5,G6350,S,163799830,1961115,41.6928276,-85.5831068,41.6912068,-85.583665,2793,9104,12627,297513343.8,121112.3229
2.21704E+14,47012,47012,47012,Z5,ZCTA5 47012,B5,G6350,S,429117493,13932073,39.4188676,-84.9795453,39.4272991,-84.9834891,4485,9994,12628,743358935.5,230898.9373
2.21704E+14,47030,47030,47030,Z5,ZCTA5 47030,B5,G6350,S,74588906,916113,39.4268629,-85.1331876,39.4242024,-85.1325706,625,1504,12629,126712560.1,93124.59511
2.21704E+14,46540,46540,46540,Z5,ZCTA5 46540,B5,G6350,S,153803614,1338158,41.6756904,-85.6976751,41.6715188,-85.6966755,4284,12552,12630,278306501.3,116943.0715
2.21704E+14,46702,46702,46702,Z5,ZCTA5 46702,B5,G6350,S,108625084,5133288,40.8267632,-85.6173627,40.8205149,-85.6220574,938,2172,12631,198873493.3,125697.5488
2.21704E+14,46940,46940,46940,Z5,ZCTA5 46940,B5,G6350,S,153139329,3736331,40.6881935,-85.6986204,40.6909057,-85.6892311,1152,2538,12632,273118771.9,105153.241
2.21704E+14,46148,46148,46148,Z5,ZCTA5 46148,B5,G6350,S,132431727,605634,39.8090531,-85.5129879,39.7798901,-85.4751631,2194,4859,12633,225722977.1,122430.406
2.21704E+14,47932,47932,47932,Z5,ZCTA5 47932,B5,G6350,S,275287160,3037070,40.1276393,-87.407596,40.1343279,-87.4152416,2383,5271,12634,476617261.7,153093.2253
2.21704E+14,46164,46164,46164,Z5,ZCTA5 46164,B5,G6350,S,68386872,2145140,39.3035822,-86.1230596,39.3025739,-86.1215758,2646,4324,12635,117953171.7,118860.8255
2.21704E+14,46988,46988,46988,Z5,ZCTA5 46988,B5,G6350,S,69263213,72711,40.8801918,-86.2345099,40.8771174,-86.2347427,333,721,12636,121407217.6,60563.35471
2.21704E+14,46110,46110,46110,Z5,ZCTA5 46110,B5,G6350,S,38079168,203029,39.5602274,-85.91332,39.5593791,-85.9128427,203,505,12637,64490256.27,53509.56926
2.21704E+14,46142,46142,46142,Z5,ZCTA5 46142,B5,G6350,S,38691823,448972,39.6202989,-86.1763573,39.6218096,-86.1753191,13229,32052,12638,66050030.84,48656.28082
2.21704E+14,47581,47581,47581,Z5,ZCTA5 47581,B5,G6350,S,366286164,5433897,38.6596145,-86.7690986,38.6626903,-86.7585663,1728,3534,12639,610526617.9,179168.7796
2.21704E+14,46917,46917,46917,Z5,ZCTA5 46917,B5,G6350,S,136508861,34080,40.6207094,-86.4689405,40.6268695,-86.4750474,736,1734,12640,237243071.6,91850.88556
2.21704E+14,47997,47997,47997,Z5,ZCTA5 47997,B5,G6350,S,329273,0,40.6676915,-86.723792,40.6676915,-86.723792,53,116,12641,572908.6641,3173.744095
2.21704E+14,46135,46135,46135,Z5,ZCTA5 46135,B5,G6350,S,432715046,2016578,39.6590538,-86.8910093,39.6545713,-86.8939963,7566,19869,12642,734427283.2,208667.0724
2.21704E+14,46105,46105,46105,Z5,ZCTA5 46105,B5,G6350,S,104477238,34897,39.7638842,-86.8149103,39.7648059,-86.8134836,773,1775,12643,177093493.1,102911.6243
2.21704E+14,46128,46128,46128,Z5,ZCTA5 46128,B5,G6350,S,86949658,127786,39.6563045,-86.7430637,39.6585829,-86.7425616,854,2111,12644,147095244.7,125680.8803
2.21704E+14,47933,47933,47933,Z5,ZCTA5 47933,B5,G6350,S,610419157,813494,40.0372592,-86.9023746,40.0376891,-86.9021566,12273,28092,12645,1043955289,242361.5071
2.21704E+14,47958,47958,47958,Z5,ZCTA5 47958,B5,G6350,S,806024,0,40.1645233,-87.148628,40.1645233,-87.148628,82,172,12646,1381762.969,5700.342368
2.21704E+14,47465,47465,47465,Z5,ZCTA5 47465,B5,G6350,S,68553539,201573,39.0547577,-87.0434067,39.0615735,-87.0374554,311,666,12647,114176963.7,87221.74065
2.21704E+14,46172,46172,46172,Z5,ZCTA5 46172,B5,G6350,S,177973437,17727,39.8272567,-86.8144054,39.8278349,-86.8184638,1045,2372,12648,302153834.7,131368.39
2.21704E+14,47990,47990,47990,Z5,ZCTA5 47990,B5,G6350,S,115358108,0,40.0611513,-87.0595229,40.0611513,-87.0595229,701,1629,12649,197162953.9,97171.51487
2.21704E+14,46524,46524,46524,Z5,ZCTA5 46524,B5,G6350,S,89875695,1306004,41.2978681,-86.021442,41.3056407,-86.0141155,827,2376,12650,161687070.8,75033.34241
2.21704E+14,47949,47949,47949,Z5,ZCTA5 47949,B5,G6350,S,106317320,191543,40.0628542,-87.1350295,40.0605402,-87.137329,578,1245,12651,182046995.7,91729.05502
2.21704E+14,47848,47848,47848,Z5,ZCTA5 47848,B5,G6350,S,42129142,1407564,39.0415857,-87.2610604,39.042641,-87.2615736,827,1523,12652,72271739.75,51233.17901
2.21704E+14,46390,46390,46390,Z5,ZCTA5 46390,B5,G6350,S,127213121,4811,41.4167632,-86.8741942,41.4194662,-86.8815182,1154,2824,12653,226407391.2,78666.88635
2.21704E+14,46055,46055,46055,Z5,ZCTA5 46055,B5,G6350,S,67974880,2253189,39.886254,-85.9039927,39.8884149,-85.90221,5283,14969,12654,119421313.2,75076.33066
